Herb_ID,Herb_cn_name,detail_url,filled_fields,filled_values
HERB000956,葱叶,https://www.dayi.org.cn/cmedical/1113846.html,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""叶"", ""Function"": ""发汗解表，解毒散肿。"", ""Indication"": ""主治感冒风寒，风水浮肿，疮痈肿痛，跌打损伤。"", ""Properties"": ""味辛，性温，"", ""Meridians"": ""归肺经""}"
HERB000955,葱须,https://www.dayi.org.cn/cmedical/1113842.html,UsePart|Function|Indication|Properties,"{""UsePart"": ""须根"", ""Function"": ""祛风散寒，通气散瘀。"", ""Indication"": ""风寒头痛，喉疮，持疮，冻伤。"", ""Properties"": ""《食疗本草》：平。""}"
HERB000993,粗叶悬钩子,https://www.dayi.org.cn/cmedical/1113864.html,Properties|Meridians,"{""Properties"": ""味甘、淡，性平"", ""Meridians"": ""归胃、肝经""}"
HERB001006,翠雀花,https://www.dayi.org.cn/cmedical/1113869.html,Properties|Meridians,"{""Properties"": ""味苦，性寒"", ""Meridians"": ""归胃经""}"
HERB001016,大草寇,https://www.dayi.org.cn/cmedical/300202.html,Properties,"{""Properties"": ""味苦、辛，性温，入脾、胃经""}"
HERB001013,大白顶草,https://www.dayi.org.cn/cmedical/1113960.html,Toxicity|Properties,"{""Toxicity"": ""有毒"", ""Properties"": ""味甘，性平""}"
HERB001022,大丁草,https://www.dayi.org.cn/cmedical/1113989.html,Properties,"{""Properties"": ""味苦，性寒""}"
HERB001031,大飞扬草,https://www.dayi.org.cn/cmedical/300207.html,Toxicity|Properties|Meridians,"{""Toxicity"": ""小毒"", ""Properties"": ""味辛、酸，性凉，"", ""Meridians"": ""归肺、膀胱、大肠经""}"
HERB001034,大腹皮,https://www.dayi.org.cn/cmedical/300213.html,Herb_latin_name|UsePart|Function|Properties|Meridians,"{""Herb_latin_name"": ""Arecae Pericarpium"", ""UsePart"": ""果皮"", ""Function"": ""行气宽中，行水消肿。"", ""Properties"": ""性微温，味辛，"", ""Meridians"": ""归脾、胃、大肠、小肠经""}"
HERB001032,大风子,https://www.dayi.org.cn/cmedical/300211.html,UsePart|Function|Properties|Meridians,"{""UsePart"": ""种子"", ""Function"": ""祛风燥湿，攻毒杀虫。"", ""Properties"": ""味辛，性热，"", ""Meridians"": ""归肝、脾经""}"
HERB001052,大花剪秋罗,https://www.dayi.org.cn/cmedical/1116063.html,Properties,"{""Properties"": ""味甘，性寒""}"
HERB001061,大花细辛,https://www.dayi.org.cn/cmedical/1113987.html,Properties,"{""Properties"": ""味辛，性温""}"
HERB001074,大蓟,https://www.dayi.org.cn/cmedical/300236.html,UsePart|Indication,"{""UsePart"": ""地上部分"", ""Indication"": ""衄血，吐血，尿血，便血，崩漏外伤出血，痈肿疮毒。""}"
HERB001078,大蓟,https://www.dayi.org.cn/cmedical/300236.html,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""Cirsii Japonici Herba"", ""UsePart"": ""地上部分"", ""Function"": ""凉血止血，散瘀解毒消痈。"", ""Indication"": ""衄血，吐血，尿血，便血，崩漏外伤出血，痈肿疮毒。"", ""Properties"": ""味甘、苦，性凉"", ""Meridians"": ""归心、肝经""}"
HERB001079,大蓟,https://www.dayi.org.cn/cmedical/300236.html,Properties|Meridians,"{""Properties"": ""味甘、苦，性凉"", ""Meridians"": ""归心、肝经""}"
