Herb_ID,Herb_cn_name,status,detail_url,reason
HERB001146,大叶寄树兰,not_found,,no exact cmedical result in search page
HERB001147,大叶糖胶树,not_found,,no exact cmedical result in search page
HERB001149,大叶藤黄,not_found,,no exact cmedical result in search page
HERB001145,大叶蛇葡萄,not_found,,no exact cmedical result in search page
HERB001148,大叶唐松草,not_found,,no exact cmedical result in search page
HERB001152,大叶香茶菜,not_found,,no exact cmedical result in search page
HERB001150,大叶土木香,not_found,,no exact cmedical result in search page
HERB001154,大叶杨,not_found,,no exact cmedical result in search page
HERB001155,大冶有木云香,not_found,,no exact cmedical result in search page
HERB001157,大叶紫玉盘,not_found,,no exact cmedical result in search page
HERB001156,大叶芸香草,not_found,,no exact cmedical result in search page
HERB001161,大一枝箭,no_fields,https://www.dayi.org.cn/cmedical/1114039.html,detail page parsed but no mapped fields found
HERB001160,大一枝箭,no_fields,https://www.dayi.org.cn/cmedical/1114039.html,detail page parsed but no mapped fields found
HERB001163,大陨石,not_found,,no exact cmedical result in search page
HERB001162,大鱼鳔花,no_fields,https://www.dayi.org.cn/cmedical/1114037.html,detail page parsed but no mapped fields found
HERB001158,大叶紫珠,no_fields,https://www.dayi.org.cn/cmedical/300319.html,detail page parsed but no mapped fields found
HERB001166,大锥香茶菜,not_found,,no exact cmedical result in search page
HERB001167,大籽筋骨草,not_found,,no exact cmedical result in search page
HERB001168,大子买麻藤,not_found,,no exact cmedical result in search page
HERB001165,大皂荚,not_found,,no exact cmedical result in search page
HERB001164,大枣,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1113944.html,matched page but target columns already had values
HERB001170,大籽獐牙菜,not_found,,no exact cmedical result in search page
HERB001169,大籽雪胆,not_found,,no exact cmedical result in search page
HERB001174,单瓣狗牙花,not_found,,no exact cmedical result in search page
HERB001178,淡红枪刀药,not_found,,no exact cmedical result in search page
HERB001177,单盖铁线蕨,not_found,,no exact cmedical result in search page
HERB001179,淡黄巴豆,not_found,,no exact cmedical result in search page
HERB001180,淡黄苦马豆,not_found,,no exact cmedical result in search page
HERB001181,淡黄木犀草,not_found,,no exact cmedical result in search page
HERB001182,淡黄香茶菜,not_found,,no exact cmedical result in search page
HERB001185,丹吉尔鸢尾,not_found,,no exact cmedical result in search page
HERB001186,丹吉尔鸢尾,not_found,,no exact cmedical result in search page
HERB001183,淡黄獐牙菜,not_found,,no exact cmedical result in search page
HERB001188,单粒小麦,not_found,,no exact cmedical result in search page
HERB001187,丹爵床,not_found,,no exact cmedical result in search page
HERB001194,单穗石松,not_found,,no exact cmedical result in search page
HERB001198,单叶蔓荆,not_found,,no exact cmedical result in search page
HERB001199,单叶蔓荆子,not_found,,no exact cmedical result in search page
HERB001200,单叶新月蕨,not_found,,no exact cmedical result in search page
HERB001208,单子山楂,not_found,,no exact cmedical result in search page
HERB001207,单子麻黄,not_found,,no exact cmedical result in search page
HERB001205,淡竹叶根,not_found,,no exact cmedical result in search page
HERB001204,淡竹叶,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300358.html,matched page but target columns already had values
HERB001212,党参芦头,not_found,,no exact cmedical result in search page
HERB001216,道孚香茶菜,not_found,,no exact cmedical result in search page
HERB001213,当药,no_fields,https://www.dayi.org.cn/cmedical/300364.html,detail page parsed but no mapped fields found
HERB001211,党参,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1129180.html,matched page but target columns already had values
HERB001218,倒卵叶伏石蕨,not_found,,no exact cmedical result in search page
HERB001223,倒叶瘤足蕨,not_found,,no exact cmedical result in search page
HERB001219,倒卵叶蒲公英根,not_found,,no exact cmedical result in search page
HERB001220,倒捻子,not_found,,no exact cmedical result in search page
HERB001226,德国龙胆草,not_found,,no exact cmedical result in search page
HERB001227,德国鸢尾,not_found,,no exact cmedical result in search page
HERB001222,稻芽,no_fields,https://www.dayi.org.cn/cmedical/300391.html,detail page parsed but no mapped fields found
HERB001230,德拉梦的金丝桃,not_found,,no exact cmedical result in search page
HERB001231,德钦红景天,not_found,,no exact cmedical result in search page
HERB001237,灯芯柳珊瑚,not_found,,no exact cmedical result in search page
HERB001235,灯心草,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300399.html,matched page but target columns already had values
HERB001234,灯台叶,no_fields,https://www.dayi.org.cn/cmedical/1155824.html,detail page parsed but no mapped fields found
HERB001238,灯油藤子,no_fields,https://www.dayi.org.cn/cmedical/300401.html,detail page parsed but no mapped fields found
HERB001240,地蟞虫,not_found,,no exact cmedical result in search page
HERB001239,灯盏细辛,no_fields,https://www.dayi.org.cn/cmedical/300402.html,detail page parsed but no mapped fields found
HERB001242,地胆头,not_found,,no exact cmedical result in search page
HERB001245,地枫,not_found,,no exact cmedical result in search page
HERB001248,迪根金丝桃,not_found,,no exact cmedical result in search page
HERB001250,地瓜子,no_fields,https://www.dayi.org.cn/cmedical/300428.html,detail page parsed but no mapped fields found
HERB001254,地锦草,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300440.html,matched page but target columns already had values
HERB001257,地龙,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1155651.html,matched page but target columns already had values
HERB001260,地虱,not_found,,no exact cmedical result in search page
HERB001264,百步穿杨,not_found,,no exact cmedical result in search page
HERB001265,地棠草,not_found,,no exact cmedical result in search page
HERB001263,地梭罗,no_fields,https://www.dayi.org.cn/cmedical/1114054.html,detail page parsed but no mapped fields found
HERB001262,地梭罗,no_fields,https://www.dayi.org.cn/cmedical/1114054.html,detail page parsed but no mapped fields found
HERB001269,地下车轴草,not_found,,no exact cmedical result in search page
HERB001271,地榆,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300476.html,matched page but target columns already had values
HERB001272,地中海柏木,not_found,,no exact cmedical result in search page
HERB001270,地羊鹊,no_fields,https://www.dayi.org.cn/cmedical/300474.html,detail page parsed but no mapped fields found
HERB001282,淀粉,not_found,,no exact cmedical result in search page
HERB001276,大毛蕊花,not_found,,no exact cmedical result in search page
HERB001279,滇白珠树,not_found,,no exact cmedical result in search page
HERB001275,地中海马桑,not_found,,no exact cmedical result in search page
HERB001284,滇黄精,not_found,,no exact cmedical result in search page
HERB001283,滇钩藤,not_found,,no exact cmedical result in search page
HERB001287,滇姜花,not_found,,no exact cmedical result in search page
HERB001290,滇南红厚壳,not_found,,no exact cmedical result in search page
HERB001285,滇黄芩,not_found,,no exact cmedical result in search page
HERB001289,滇牡丹,not_found,,no exact cmedical result in search page
HERB001286,滇鸡骨常山,no_fields,https://www.dayi.org.cn/cmedical/300494.html,detail page parsed but no mapped fields found
HERB001288,滇龙胆草,not_found,,no exact cmedical result in search page
HERB001291,颠茄,not_found,,no exact cmedical result in search page
HERB001294,滇西乌头,not_found,,no exact cmedical result in search page
HERB001295,滇藏木兰,not_found,,no exact cmedical result in search page
HERB001296,垫状卷柏,not_found,,no exact cmedical result in search page
HERB001297,滇紫草,not_found,,no exact cmedical result in search page
HERB001298,吊灯树,not_found,,no exact cmedical result in search page
HERB001301,钓樟根皮,no_fields,https://www.dayi.org.cn/cmedical/300532.html,detail page parsed but no mapped fields found
HERB001304,叠鞘石斛,not_found,,no exact cmedical result in search page
HERB001306,鼎湖钓樟,not_found,,no exact cmedical result in search page
HERB001302,钓樟枝叶,no_fields,https://www.dayi.org.cn/cmedical/300533.html,detail page parsed but no mapped fields found
HERB001300,吊岩风,no_fields,https://www.dayi.org.cn/cmedical/300528.html,detail page parsed but no mapped fields found
HERB001303,跌打老,no_fields,https://www.dayi.org.cn/cmedical/300536.html,detail page parsed but no mapped fields found
HERB001315,丁香叶,not_found,,no exact cmedical result in search page
HERB001313,丁香罗勒油,not_found,,no exact cmedical result in search page
HERB001319,东安那托利亚矢车菊,not_found,,no exact cmedical result in search page
HERB001320,暗花金挖耳,not_found,,no exact cmedical result in search page
HERB001321,东北刺人参,not_found,,no exact cmedical result in search page
HERB001324,东北胡桃木,not_found,,no exact cmedical result in search page
HERB001318,顶羽菊,no_fields,https://www.dayi.org.cn/cmedical/1117568.html,detail page parsed but no mapped fields found
HERB001322,东北多足蕨,not_found,,no exact cmedical result in search page
HERB001327,东北龙胆,not_found,,no exact cmedical result in search page
HERB001330,东北天南星,not_found,,no exact cmedical result in search page
HERB001328,东北牡蒿,not_found,,no exact cmedical result in search page
HERB001325,东北蛔蒿,no_fields,https://www.dayi.org.cn/cmedical/300571.html,detail page parsed but no mapped fields found
HERB001338,东方飞燕草,not_found,,no exact cmedical result in search page
HERB001333,冬虫夏草,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1015009.html,matched page but target columns already had values
HERB001340,东方钩藤,not_found,,no exact cmedical result in search page
HERB001339,东方狗脊,no_fields,https://www.dayi.org.cn/cmedical/300581.html,detail page parsed but no mapped fields found
HERB001341,东方狗牙花,not_found,,no exact cmedical result in search page
HERB001344,东方天仙子,not_found,,no exact cmedical result in search page
HERB001342,东方核桃,not_found,,no exact cmedical result in search page
HERB001348,东方香可可,not_found,,no exact cmedical result in search page
HERB001347,东方西门菲草,not_found,,no exact cmedical result in search page
HERB001349,东方洋地黄,not_found,,no exact cmedical result in search page
HERB001350,东非决明,not_found,,no exact cmedical result in search page
HERB001343,东方荚果蕨,no_fields,https://www.dayi.org.cn/cmedical/300582.html,detail page parsed but no mapped fields found
HERB001351,东非玛茜,not_found,,no exact cmedical result in search page
HERB001354,东风桔叶子,not_found,,no exact cmedical result in search page
HERB001356,冬瓜仁,not_found,,no exact cmedical result in search page
HERB001355,冬瓜皮,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300599.html,matched page but target columns already had values
HERB001359,东京巴豆,not_found,,no exact cmedical result in search page
HERB001363,冬淩草,not_found,,no exact cmedical result in search page
HERB001362,东莨菪碱,not_found,,no exact cmedical result in search page
HERB001366,冬青叶美登木,not_found,,no exact cmedical result in search page
HERB001367,东亚唐松草,not_found,,no exact cmedical result in search page
HERB001364,东南景天,not_found,,no exact cmedical result in search page
HERB001361,冬葵子,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300605.html,matched page but target columns already had values
HERB001369,东亚紫金牛,not_found,,no exact cmedical result in search page
HERB001371,东瀛珊瑚木,not_found,,no exact cmedical result in search page
HERB001372,豆瓣菜,not_found,,no exact cmedical result in search page
HERB001370,剑麻,not_found,,no exact cmedical result in search page
HERB001374,豆豉,not_found,,no exact cmedical result in search page
HERB001373,豆包菌,no_fields,https://www.dayi.org.cn/cmedical/300622.html,detail page parsed but no mapped fields found
HERB001377,豆腐柴,not_found,,no exact cmedical result in search page
HERB001375,豆豉草,no_fields,https://www.dayi.org.cn/cmedical/1114065.html,detail page parsed but no mapped fields found
HERB001376,豆豉姜,no_fields,https://www.dayi.org.cn/cmedical/300623.html,detail page parsed but no mapped fields found
HERB001379,豆薯,not_found,,no exact cmedical result in search page
HERB001380,豆叶九里香,not_found,,no exact cmedical result in search page
HERB001383,兜状荷包牡丹,not_found,,no exact cmedical result in search page
HERB001385,毒扁豆,not_found,,no exact cmedical result in search page
HERB001387,毒鹅膏,not_found,,no exact cmedical result in search page
HERB001386,毒豆,not_found,,no exact cmedical result in search page
HERB001382,豆油,no_fields,https://www.dayi.org.cn/cmedical/300633.html,detail page parsed but no mapped fields found
HERB001390,毒胡萝卜,not_found,,no exact cmedical result in search page
HERB001389,杜虹花,not_found,,no exact cmedical result in search page
HERB001391,毒花椒,not_found,,no exact cmedical result in search page
HERB001394,独活,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300641.html,matched page but target columns already had values
HERB001401,毒漆藤,not_found,,no exact cmedical result in search page
HERB001400,毒马钱,not_found,,no exact cmedical result in search page
HERB001408,杜宇鼠尾草,not_found,,no exact cmedical result in search page
HERB001411,短茎古当归,not_found,,no exact cmedical result in search page
HERB001412,煅白矾,not_found,,no exact cmedical result in search page
HERB001414,短瓣金莲花,not_found,,no exact cmedical result in search page
HERB001415,短棒石斛,not_found,,no exact cmedical result in search page
HERB001410,杜仲叶,no_fields,https://www.dayi.org.cn/cmedical/1155803.html,detail page parsed but no mapped fields found
HERB001418,断翅黄芪,not_found,,no exact cmedical result in search page
HERB001419,断刺花椒,not_found,,no exact cmedical result in search page
HERB001417,短柄和叶澜,not_found,,no exact cmedical result in search page
HERB001421,短萼黄连,not_found,,no exact cmedical result in search page
HERB001423,煅狗骨,not_found,,no exact cmedical result in search page
HERB001422,短梗胡枝子,not_found,,no exact cmedical result in search page
HERB001420,煅磁石,no_fields,https://www.dayi.org.cn/cmedical/1156126.html,detail page parsed but no mapped fields found
HERB001428,煅龙齿,not_found,,no exact cmedical result in search page
HERB001430,煅龙牡,not_found,,no exact cmedical result in search page
HERB001431,短毛独活,not_found,,no exact cmedical result in search page
HERB001429,煅龙骨,no_fields,https://www.dayi.org.cn/cmedical/1156010.html,detail page parsed but no mapped fields found
HERB001432,短毛金线草根,not_found,,no exact cmedical result in search page
HERB001434,端绒毛钩藤,not_found,,no exact cmedical result in search page
HERB001433,短片藁本,not_found,,no exact cmedical result in search page
HERB001435,端绒毛钩藤,not_found,,no exact cmedical result in search page
HERB001437,短柔毛飞燕草,not_found,,no exact cmedical result in search page
HERB001438,短柔毛马兜铃,not_found,,no exact cmedical result in search page
HERB001436,端绒毛大蓟,not_found,,no exact cmedical result in search page
HERB001439,短柔毛止泻木,not_found,,no exact cmedical result in search page
HERB001444,短葶山麦冬,not_found,,no exact cmedical result in search page
HERB001443,短碎胡椒,not_found,,no exact cmedical result in search page
HERB001441,煅石膏,no_fields,https://www.dayi.org.cn/cmedical/1155888.html,detail page parsed but no mapped fields found
HERB001446,短线小米草,not_found,,no exact cmedical result in search page
HERB001447,短小蛇根草,no_fields,https://www.dayi.org.cn/cmedical/300693.html,detail page parsed but no mapped fields found
HERB001449,短叶红豆杉,not_found,,no exact cmedical result in search page
HERB001445,煅瓦楞,no_fields,https://www.dayi.org.cn/cmedical/1155999.html,detail page parsed but no mapped fields found
HERB001450,短叶假木贼,not_found,,no exact cmedical result in search page
HERB001451,短叶绢蒿,not_found,,no exact cmedical result in search page
HERB001448,断血流,no_fields,https://www.dayi.org.cn/cmedical/300701.html,detail page parsed but no mapped fields found
HERB001455,短叶罗汉松叶,not_found,,no exact cmedical result in search page
HERB001452,短叶龙胆,not_found,,no exact cmedical result in search page
HERB001457,短叶山蚂蝗,not_found,,no exact cmedical result in search page
HERB001461,对生玛茜,not_found,,no exact cmedical result in search page
HERB001460,短柱八角,not_found,,no exact cmedical result in search page
HERB001463,堆心菊,not_found,,no exact cmedical result in search page
HERB001465,对叶金腰,not_found,,no exact cmedical result in search page
HERB001459,煅自然铜,no_fields,https://www.dayi.org.cn/cmedical/1156121.html,detail page parsed but no mapped fields found
HERB001462,对虾,no_fields,https://www.dayi.org.cn/cmedical/300713.html,detail page parsed but no mapped fields found
HERB001468,钝苞雪莲,not_found,,no exact cmedical result in search page
HERB001470,钝形凹顶藻,not_found,,no exact cmedical result in search page
HERB001469,钝裂银莲花,not_found,,no exact cmedical result in search page
HERB001467,对叶元胡,not_found,,no exact cmedical result in search page
HERB001473,钝性鸡蛋花,not_found,,no exact cmedical result in search page
HERB001471,遁形白叶藤,not_found,,no exact cmedical result in search page
HERB001477,盾叶鬼臼,not_found,,no exact cmedical result in search page
HERB001475,盾叶大戟,not_found,,no exact cmedical result in search page
HERB001474,钝叶车轴草,not_found,,no exact cmedical result in search page
HERB001478,蹲野桂皮,not_found,,no exact cmedical result in search page
HERB001479,蹲野胡椒,not_found,,no exact cmedical result in search page
HERB001480,钝叶决明,not_found,,no exact cmedical result in search page
HERB001482,钝叶酸模,not_found,,no exact cmedical result in search page
HERB001484,钝叶土牛膝,not_found,,no exact cmedical result in search page
HERB001486,盾叶茅膏菜,not_found,,no exact cmedical result in search page
HERB001483,盾叶唐松草,no_fields,https://www.dayi.org.cn/cmedical/1117742.html,detail page parsed but no mapped fields found
HERB001490,多变小冠花,not_found,,no exact cmedical result in search page
HERB001488,多被银莲花,not_found,,no exact cmedical result in search page
HERB001494,刺黄花稔,not_found,,no exact cmedical result in search page
HERB001497,多根乌头,not_found,,no exact cmedical result in search page
HERB001492,多次柴胡,not_found,,no exact cmedical result in search page
HERB001491,多齿千里光,not_found,,no exact cmedical result in search page
HERB001498,多果树,not_found,,no exact cmedical result in search page
HERB001502,多花菜豆,not_found,,no exact cmedical result in search page
HERB001503,多花黑麦草,not_found,,no exact cmedical result in search page
HERB001504,多花黄精,not_found,,no exact cmedical result in search page
HERB001505,多花蓝果树,not_found,,no exact cmedical result in search page
HERB001500,多花八角莲,no_fields,https://www.dayi.org.cn/cmedical/300732.html,detail page parsed but no mapped fields found
HERB001508,多花芍药,not_found,,no exact cmedical result in search page
HERB001506,多花山麻杆,not_found,,no exact cmedical result in search page
HERB001507,多花山麻根,not_found,,no exact cmedical result in search page
HERB001509,多花水仙,not_found,,no exact cmedical result in search page
HERB001510,多花藤黄,not_found,,no exact cmedical result in search page
HERB001513,多花杨梅,not_found,,no exact cmedical result in search page
HERB001512,多花小波,not_found,,no exact cmedical result in search page
HERB001516,多裂乌头,not_found,,no exact cmedical result in search page
HERB001514,多家草,not_found,,no exact cmedical result in search page
HERB001517,多买钩藤,not_found,,no exact cmedical result in search page
HERB001518,多买南美肉豆蔻,not_found,,no exact cmedical result in search page
HERB001521,朵蕊白花菜,not_found,,no exact cmedical result in search page
HERB001515,多裂委陵菜,no_fields,https://www.dayi.org.cn/cmedical/300739.html,detail page parsed but no mapped fields found
HERB001522,多伞阿魏,not_found,,no exact cmedical result in search page
HERB001525,多岁罗汉松是,not_found,,no exact cmedical result in search page
HERB001523,多舌飞蓬,not_found,,no exact cmedical result in search page
HERB001528,剁碎鼠尾草,not_found,,no exact cmedical result in search page
HERB001529,剁碎豚草,not_found,,no exact cmedical result in search page
HERB001532,多香果,not_found,,no exact cmedical result in search page
HERB001536,多须公,not_found,,no exact cmedical result in search page
HERB001530,多头风轮菜,no_fields,https://www.dayi.org.cn/cmedical/300750.html,detail page parsed but no mapped fields found
HERB001533,惰性金发藓,not_found,,no exact cmedical result in search page
HERB001535,多雄蕊商陆,not_found,,no exact cmedical result in search page
HERB001534,多雄蕊领春木,not_found,,no exact cmedical result in search page
HERB001537,多序岩黄耆,not_found,,no exact cmedical result in search page
HERB001539,多叶棘豆,not_found,,no exact cmedical result in search page
HERB001538,多叶百脉根,not_found,,no exact cmedical result in search page
HERB001541,多枝桉,not_found,,no exact cmedical result in search page
HERB001540,多叶金丝桃,not_found,,no exact cmedical result in search page
HERB001542,多枝柴胡,not_found,,no exact cmedical result in search page
HERB001543,多枝柽柳,not_found,,no exact cmedical result in search page
HERB001545,多枝龙胆,not_found,,no exact cmedical result in search page
HERB001544,多指阔苞菊,not_found,,no exact cmedical result in search page
HERB001549,多汁甜姐菜,not_found,,no exact cmedical result in search page
HERB001546,多指龙血树,not_found,,no exact cmedical result in search page
HERB001551,多汁止疼黄,not_found,,no exact cmedical result in search page
HERB001550,多汁甜姐草,not_found,,no exact cmedical result in search page
HERB001552,多种芦荟提取物,not_found,,no exact cmedical result in search page
HERB001554,鄂报春,no_fields,https://www.dayi.org.cn/cmedical/300792.html,detail page parsed but no mapped fields found
HERB001563,俄国西门菲草,not_found,,no exact cmedical result in search page
HERB001560,鹅膏,not_found,,no exact cmedical result in search page
HERB001565,俄勒冈荷包牡丹,not_found,,no exact cmedical result in search page
HERB001567,峨眉翠雀花,not_found,,no exact cmedical result in search page
HERB001570,峨眉唐松草,not_found,,no exact cmedical result in search page
HERB001571,峨眉野黄连,not_found,,no exact cmedical result in search page
HERB001576,鄂西香茶菜,not_found,,no exact cmedical result in search page
HERB001573,鹅绒委陵菜,not_found,,no exact cmedical result in search page
HERB001578,鹅掌藤,not_found,,no exact cmedical result in search page
HERB001577,鹅掌草,not_found,,no exact cmedical result in search page
HERB001580,莪术油,not_found,,no exact cmedical result in search page
HERB001584,儿茶钩藤,not_found,,no exact cmedical result in search page
HERB001585,二齿香科科,not_found,,no exact cmedical result in search page
HERB001586,二次陨石,not_found,,no exact cmedical result in search page
HERB001588,二沟黄芪,not_found,,no exact cmedical result in search page
HERB001594,儿十蕊商陆,not_found,,no exact cmedical result in search page
HERB001591,二七狗牙花,not_found,,no exact cmedical result in search page
HERB001593,二色华鼠尾草,not_found,,no exact cmedical result in search page
HERB001589,二角多甲藻,not_found,,no exact cmedical result in search page
HERB001596,二星金合欢,not_found,,no exact cmedical result in search page
HERB001595,而行鸡血藤,not_found,,no exact cmedical result in search page
HERB001598,二星杨二兰,not_found,,no exact cmedical result in search page
HERB001597,耳形瘤足蕨,not_found,,no exact cmedical result in search page
HERB001601,耳叶牛皮消,not_found,,no exact cmedical result in search page
HERB001600,二爷金罂粟,not_found,,no exact cmedical result in search page
HERB001602,二一拖包地钱,not_found,,no exact cmedical result in search page
HERB001607,法国金雀儿,not_found,,no exact cmedical result in search page
HERB001609,法抗乌头,not_found,,no exact cmedical result in search page
HERB001608,法国蔷薇,not_found,,no exact cmedical result in search page
HERB001604,法半夏,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1116104.html,matched page but target columns already had values
HERB001611,繁华止泻木,not_found,,no exact cmedical result in search page
HERB001616,番茄,not_found,,no exact cmedical result in search page
HERB001617,番石榴干,no_fields,https://www.dayi.org.cn/cmedical/300816.html,detail page parsed but no mapped fields found
HERB001620,番石榴籽,not_found,,no exact cmedical result in search page
HERB001618,番石榴皮,no_fields,https://www.dayi.org.cn/cmedical/300818.html,detail page parsed but no mapped fields found
HERB001625,方海,not_found,,no exact cmedical result in search page
HERB001629,芳香堆心菊,not_found,,no exact cmedical result in search page
HERB001628,芳香白珠,not_found,,no exact cmedical result in search page
HERB001627,防己叶菝葜,not_found,,no exact cmedical result in search page
HERB001626,防己,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300839.html,matched page but target columns already had values
HERB001634,肥城酸浆,not_found,,no exact cmedical result in search page
HERB001632,菲菜,not_found,,no exact cmedical result in search page
HERB001633,费城飞蓬,not_found,,no exact cmedical result in search page
HERB001636,飞猴面包果,not_found,,no exact cmedical result in search page
HERB001638,飞蓟草,not_found,,no exact cmedical result in search page
HERB001644,菲律宾罗汉松,not_found,,no exact cmedical result in search page
HERB001641,飞廉,no_fields,https://www.dayi.org.cn/cmedical/300846.html,detail page parsed but no mapped fields found
HERB001647,菲律宾罗汉松,not_found,,no exact cmedical result in search page
HERB001646,菲律宾肉豆蔻,not_found,,no exact cmedical result in search page
HERB001651,菲律宾肉豆蔻,not_found,,no exact cmedical result in search page
HERB001645,菲律宾千里光,not_found,,no exact cmedical result in search page
HERB001649,菲律宾千斤拔,not_found,,no exact cmedical result in search page
HERB001650,菲律宾千里光,not_found,,no exact cmedical result in search page
HERB001652,菲律宾石梓,not_found,,no exact cmedical result in search page
HERB001658,肥皂草,not_found,,no exact cmedical result in search page
HERB001656,肥一点红,not_found,,no exact cmedical result in search page
HERB001653,腓尼基刺柏,not_found,,no exact cmedical result in search page
HERB001657,费约果,not_found,,no exact cmedical result in search page
HERB001659,非洲百子莲,not_found,,no exact cmedical result in search page
HERB001660,非洲闭鞘姜,not_found,,no exact cmedical result in search page
HERB001661,非洲番荔枝,not_found,,no exact cmedical result in search page
HERB001662,非洲防己,not_found,,no exact cmedical result in search page
HERB001665,非洲钩藤,not_found,,no exact cmedical result in search page
HERB001663,非洲橄榄,not_found,,no exact cmedical result in search page
HERB001664,非洲格木,not_found,,no exact cmedical result in search page
HERB001668,非洲黄檀,not_found,,no exact cmedical result in search page
HERB001669,非洲剑雪封喉,not_found,,no exact cmedical result in search page
HERB001672,非洲帽柱木,not_found,,no exact cmedical result in search page
HERB001671,非洲罗勒,not_found,,no exact cmedical result in search page
HERB001670,非洲枯木,not_found,,no exact cmedical result in search page
HERB001677,粉芭蕉,not_found,,no exact cmedical result in search page
HERB001673,非洲蛙,not_found,,no exact cmedical result in search page
HERB001674,非洲止泻木,not_found,,no exact cmedical result in search page
HERB001680,分叉当归,not_found,,no exact cmedical result in search page
HERB001676,榧子,no_fields,https://www.dayi.org.cn/cmedical/300862.html,detail page parsed but no mapped fields found
HERB001681,分叉马钱子,not_found,,no exact cmedical result in search page
HERB001685,粉红色西番莲,not_found,,no exact cmedical result in search page
HERB001690,坟墓草,not_found,,no exact cmedical result in search page
HERB001691,分路猪殃殃,not_found,,no exact cmedical result in search page
HERB001688,粉瘤菌,no_fields,https://www.dayi.org.cn/cmedical/1115985.html,detail page parsed but no mapped fields found
HERB001692,分肉层孔菌,not_found,,no exact cmedical result in search page
HERB001693,分时唐松草,not_found,,no exact cmedical result in search page
HERB001684,粉红色西番莲,not_found,,no exact cmedical result in search page
HERB001696,分支颇具,not_found,,no exact cmedical result in search page
HERB001697,蜂巢草,not_found,,no exact cmedical result in search page
HERB001699,丰城鸡血藤,not_found,,no exact cmedical result in search page
HERB001702,蜂房,no_fields,https://www.dayi.org.cn/cmedical/1156341.html,detail page parsed but no mapped fields found
HERB001707,凤梨,not_found,,no exact cmedical result in search page
HERB001705,蜂胶,no_fields,https://www.dayi.org.cn/cmedical/1117850.html,detail page parsed but no mapped fields found
HERB001708,风铃草,not_found,,no exact cmedical result in search page
HERB001710,风毛菊,no_fields,https://www.dayi.org.cn/cmedical/1116793.html,detail page parsed but no mapped fields found
HERB001715,凤尾蕨,not_found,,no exact cmedical result in search page
HERB001711,蜂蜜,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1117852.html,matched page but target columns already had values
HERB001716,凤尾爬山虎,not_found,,no exact cmedical result in search page
HERB001713,凤尾草,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/1114123.html,matched page but target columns already had values
HERB001721,枫香树,not_found,,no exact cmedical result in search page
HERB001722,风箱树根,no_fields,https://www.dayi.org.cn/cmedical/300880.html,detail page parsed but no mapped fields found
HERB001727,风信子,not_found,,no exact cmedical result in search page
HERB001728,凤丫蕨,not_found,,no exact cmedical result in search page
HERB001726,枫香脂,no_fields,https://www.dayi.org.cn/cmedical/300892.html,detail page parsed but no mapped fields found
HERB001731,紫菀花,not_found,,no exact cmedical result in search page
HERB001732,佛耳草,not_found,,no exact cmedical result in search page
HERB001730,凤羽花,not_found,,no exact cmedical result in search page
HERB001738,伏尔加侧金盏花,not_found,,no exact cmedical result in search page
HERB001734,佛手,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300928.html,matched page but target columns already had values
HERB001741,弗吉尼亚地笋,not_found,,no exact cmedical result in search page
HERB001742,弗吉尼亚狗脊蕨,not_found,,no exact cmedical result in search page
HERB001739,扶芳藤,no_fields,https://www.dayi.org.cn/cmedical/1114103.html,detail page parsed but no mapped fields found
HERB001743,福建细辛,not_found,,no exact cmedical result in search page
HERB001744,福橘,not_found,,no exact cmedical result in search page
HERB001747,扶郎花,not_found,,no exact cmedical result in search page
HERB001748,弗雷是杜鹃花,not_found,,no exact cmedical result in search page
HERB001745,阜康阿魏根,not_found,,no exact cmedical result in search page
HERB001753,富宁藤,not_found,,no exact cmedical result in search page
HERB001749,茯苓,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300936.html,matched page but target columns already had values
HERB001751,伏毛山豆根,no_fields,https://www.dayi.org.cn/cmedical/1117197.html,detail page parsed but no mapped fields found
HERB001758,浮萍,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300939.html,matched page but target columns already had values
HERB001759,芙蓉菊根,no_fields,https://www.dayi.org.cn/cmedical/300934.html,detail page parsed but no mapped fields found
HERB001764,辐射松,not_found,,no exact cmedical result in search page
HERB001763,扶桑叶,no_fields,https://www.dayi.org.cn/cmedical/1114110.html,detail page parsed but no mapped fields found
HERB001768,福寿草?,not_found,,no exact cmedical result in search page
HERB001770,浮小麦,ok_no_empty_fields,https://www.dayi.org.cn/cmedical/300942.html,matched page but target columns already had values
